icao,lat,lon,alt,country,name,location
SSTF,-17.8752,-57.13023,328,BO,Fazenda Triunfo,Puerto Quijarro
SSTG,-18.47143,-57.05698,530,BR,Fazenda Santa Terezinha,Ladario
SSTH,-25.52204,-49.68707,3346,BR,Fazenda Thalia,Campo Largo
SSTI,-16.45663,-39.16813,279,BR,Arraial Da Ajuda,Porto Seguro
SSTJ,-27.34755,-49.8255,1322,BR,Walter Ewaldo Siegel,Rio do Sul
SSTK,-23.68117,-54.54328,794,BR,Fazenda Uniao De Iguatemi,Iguatemi
SSTL,-20.75691,-51.68809,1050,BR,Tres Lagoas,Tres Lagoas
SSTN,-21.68003,-48.21584,2283,BR,Alberto Bertelli,Araraquara
SSTO,-27.51132,-53.90447,1503,BR,Tres Passos,Tres Passos
SSTP,-17.96653,-50.3241,1591,BR,Fazenda Baessa,Santa Helena de Goias
SSTQ,0.88189,-51.88034,459,BR,Silvestre,Mazagao
SSTS,-22.60805,-53.45077,813,BR,Fazenda Bandeirantes,Bataipora
SSTU,-18.72816,-54.10936,1250,BR,Fazenda Jauru,Coxim
SSTX,-16.19531,-43.07835,2920,BR,Fazenda Lagoa Dos Patos,Porteirinha
SSTY,-25.55615,-53.18005,1640,BR,Usina Foz Do Chopim,Dois Vizinhos
SSUA,-17.62722,-54.77194,1575,BR,Fazenda Sonora Estancia,Coxim
SSUC,-21.48943,-53.20788,1194,BR,Fazenda Aurora Ii,Bataipora
SSUI,-7.1019,-48.75818,984,BR,Fazenda Novo Horizonte,Araguaina
SSUL,-25.4801,-49.15424,3215,BR,Ultraleve Clube De Curitiba,Pinhais
SSUM,-23.80454,-53.31627,1558,BR,Umuarama,Umuarama
SSUQ,-20.75804,-55.04956,915,BR,Fazenda Santa Olinda,Sidrolandia
SSUR,-21.58227,-52.87542,1264,BR,Fazenda Agua Branca,Presidente Epitacio
SSUS,-16.58011,-54.8625,1968,BR,Fazenda Verde,Rondonopolis
SSUT,-14.44209,-58.30281,705,BR,Fazenda Agrofel,Nova Olimpia
SSUU,-10.74168,-49.48412,761,BR,Fazenda Colorado,Gurupi
SSUV,-26.22918,-51.07041,2467,BR,Uniao Da Vitoria,Porto Uniao
SSUW,-22.77649,-51.50786,1470,BR,Fazenda Palmeiras,Centenario do Sul
SSUX,-20.4851,-48.37519,1597,BR,Usina Mandu,Guaira
SSUY,-20.64544,-51.4812,1115,BR,Fazenda Menina,Castilho
SSUZ,-20.66263,-50.84794,1322,BR,Fazenda Vista Alegre,Pereira Barreto
SSVA,-19.06055,-57.63051,805,BR,Fazenda Visa Estancia,Corumba
SSVB,-23.0651,-53.82062,1086,BR,Fazenda Vaca Branca,Porto Barra do Ivinheima
SSVC,-28.50666,-50.92258,3212,BR,Vacaria,Vacaria
SSVD,-24.29815,-53.2515,1312,BR,Fazenda Alvorada,Alto Piquiri
SSVE,-23.81679,-55.05883,1250,PY,Fazenda Cerro Verde,Corpus Christi
SSVF,-22.95704,-49.15109,2557,BR,Rancho Donana,Cerqueira Cesar
SSVG,-22.28123,-55.65406,2016,BR,Fazenda Santa Virginia,Ponta Pora
SSVH,-22.36163,-55.12926,1398,BR,Fazenda Paqueta,Dourados
SSVI,-27.00061,-51.14926,2756,BR,Videira,Videira
SSVJ,-21.86756,-55.75222,2280,BR,Fazenda Cedro,Jardim
SSVK,-22.7989,-54.15804,1299,BR,Fazenda Dom Arlindo,Navirai
SSVL,-22.52566,-54.67737,1476,BR,Fazenda Santa Claudina,Caarapo
SSVM,-22.00639,-54.97681,1499,BR,Fazenda Santa Alaide,Dourados
SSVN,-28.93509,-51.57395,2133,BR,Veranopolis,Veranopolis
SSVO,-20.86857,-50.13053,1437,BR,Usina De Moncoes,Buritama
SSVP,-33.5016,-53.34898,82,BR,Santa Vitoria Do Palmar,Santa Vitoria do Palmar
SSVQ,-22.41479,-54.98895,1510,BR,Fazenda Serrito,Dourados
SSVU,-17.70116,-44.35585,3773,BR,Fazenda Serra Do Cabral,Varzea da Palma
SSVV,-21.29046,-56.11969,1050,BR,Fazenda Vaticano,Guia Lopes da Laguna
SSVW,-14.51334,-59.56093,975,BR,Fazenda Galera,Pontes e Lacerda
SSVX,-18.50727,-56.42965,394,BR,Fazenda Manduri,Ladario
SSVY,-20.93588,-48.17665,1575,BR,Fazenda Tres Barras,Pitangueiras
SSWA,-29.61814,-52.2177,223,BR,Venancio Aires,Venancio Aires
SSWB,-16.01453,-47.5618,3442,BR,Coopadf,Brasilia
SSWC,-18.92957,-53.07056,2608,BR,Fazenda Campo Verde,Paraiso das Aguas
SSWD,-27.19032,-53.24105,1145,BR,Vicente Dutra,Frederico Westphalen
SSWE,-21.74837,-50.94841,1450,BR,Fazenda California,Lucelia
SSWF,-27.34568,-53.40552,1857,BR,Frederico Westphalen,Frederico Westphalen
SSWH,-21.91582,-47.82423,2300,BR,Dr. Emilio Fehr,Sao Carlos
SSWK,-23.03464,-50.49638,1148,BR,Fazenda Guaicuruzinho,Bandeirantes
SSWL,-1.2855,-48.21749,115,BR,Haras Fazendas Reunidas Sobral,Benevides
SSWM,-23.50077,-51.30554,2461,BR,Fazenda Santa Maria,Arapongas
SSWN,-16.23136,-57.59433,820,BO,Fazenda Figueira Branca,San Matias
SSWO,-22.96937,-54.07715,1083,BR,Fazenda Santa Marta,Navirai
SSWP,-8.73728,-50.21186,797,BR,Fazenda Araguaia,Conceicao do Araguaia
SSWQ,-12.52808,-55.62948,1283,BR,Santa Anastacia Ii,Sinop
SSWR,-21.883,-54.29778,1113,BR,Fazenda Campana,Rio Brilhante
SSWS,-30.55119,-53.46498,1309,BR,Cacapava Do Sul,Cacapava do Sul
SSWT,-29.00117,-50.08086,3527,BR,Cambara,Sombrio
SSWV,-23.58904,-50.04498,1772,BR,Fazenda Barra Grande,Siqueira Campos
SSWW,-18.67642,-55.89529,262,BR,Fazenda Belem,Rio Verde de Mato Grosso
SSWX,-19.02737,-56.29322,262,BR,Fazenda Retiro Campanha,Miranda
SSWZ,-18.51317,-46.2738,3458,BR,Fazenda Dona Nenem,Presidente Olegario
SSXA,-23.0385,-50.93787,1526,BR,Fazenda Congonhas,Sertanopolis
SSXB,-17.15804,-56.573,551,BR,Fazenda Alaska Ii,Pocone
SSXC,-17.05377,-56.08501,571,BR,Fazenda Alaska I,Lucas
SSXD,-27.97766,-52.86828,2031,BR,Sarandi,Sarandi
SSXH,-13.70205,-56.29463,1099,BR,Fazenda Jacamin,Diamantino
SSXI,-11.18515,-56.7925,1201,BR,Fazenda Macisa,Sinop
SSXK,-12.87819,-56.74127,1001,BR,Fazenda Alvorada Do Marape,Diamantino
SSXL,-20.4387,-56.33689,554,BR,Laguna,Miranda
SSXM,-22.7879,-53.88698,1443,BR,Fazenda Guaciara,Porto Barra do Ivinheima
SSXN,-8.30137,-55.11868,820,BR,Aereo Amazonia,Alta Floresta
SSXO,-23.28782,-52.13394,1932,BR,Pousada Das Aguias,Mandaguacu
SSXP,-3.62294,-48.75834,523,BR,Fazenda Vitoria,Tucurui
SSXQ,-19.32923,-51.97813,1466,BR,Fazenda Jota Iii,Cassilandia
SSXR,-2.95381,-51.15043,974,BR,Galletti Ii,Senador Jose Porfirio
SSXU,-3.15917,-48.54381,276,BR,Fazenda Fartura,Tome Acu
SSXV,-22.95452,-54.11253,1201,BR,Fazenda Santa Rita,Navirai
SSXW,-18.80689,-52.60446,2625,BR,Aero Porto Dal Lago,Paraiso das Aguas
SSXX,-26.87216,-52.37404,2986,BR,Xanxere,Xanxere
SSXY,-9.62076,-60.67171,459,BR,Barradao,Aripuana
SSXZ,-19.75155,-50.12921,1348,BR,Fazenda Santa Rosa,Iturama
SSYA,-24.10926,-49.79259,2641,BR,Arapoti,Jaguariaiva
SSYB,-28.28131,-48.70009,33,BR,Imbituba,Imbituba
SSYC,-19.04864,-52.96761,1959,BR,Fazenda Mimoso,Paraiso das Aguas
SSYD,-7.54808,-49.21296,643,BR,Fazenda Andorinha I,Conceicao do Araguaia
SSYE,-15.3182,-58.50236,1033,BR,Fazenda Roberta,Pontes e Lacerda
SSYF,-18.87684,-48.72242,2762,BR,Fazenda Do Cafe,Monte Alegre de Minas
SSYL,-23.33579,-54.57039,1142,BR,Fazenda Tuju Puitan,Costa Rica
SSYM,-20.09078,-56.61672,548,BR,Tuiuiu,Miranda
SSYN,-20.0828,-56.6708,427,BR,Arrozeira,Miranda
SSYO,-15.25964,-55.61616,1155,BR,Cachoeira Rica,Chapada dos Guimaraes
SSYP,-4.52382,-43.92045,190,BR,Gessomar,Codo
SSYQ,-28.38148,-52.88124,1752,BR,Agropecuaria Monte Alverne,Nao Me Toque
SSYR,-20.34932,-52.32811,1214,BR,Fazenda Santa Maria,Tres Lagoas
SSYS,-19.9054,-52.53752,1552,BR,Fazenda Imbauba,Paraiso das Aguas
SSYT,-27.1384,-53.68694,1247,BR,Itapiranga,Frederico Westphalen
SSYU,-19.82436,-52.58867,1621,BR,Fazenda Tres Pontes,Paraiso das Aguas
SSYV,-19.72202,-52.85278,1650,BR,Fazenda Progresso,Paraiso das Aguas
SSYW,-18.26969,-54.78703,1460,BR,Terra Forte,Coxim
SSYY,-18.95255,-53.15397,1923,BR,Fazenda Fundaozinho,Paraiso das Aguas
SSYZ,-22.85514,-55.40181,2080,PY,Fazenda Procomp Ii,Capitan Bado
SSZA,-17.72344,-56.75588,331,BO,Fazenda Sao Sebastiao Da Formosa,Puerto Quijarro
SSZB,-18.20788,-56.812,331,BO,Fazenda Bela Vista,Puerto Quijarro
SSZC,-18.01447,-55.0024,590,BR,Fazenda Lambari,Coxim
SSZF,-18.47914,-56.02447,150,BR,Fazenda Santa Gertrudes,Rio Verde de Mato Grosso
SSZG,-19.26148,-52.89813,1575,BR,Fazenda Sao Joao,Paraiso das Aguas
SSZH,-23.65164,-54.71724,928,BR,Fazenda Procomp I,Iguatemi
SSZJ,-18.18367,-54.50856,899,BR,Fazenda Torrao De Ouro,Coxim
SSZK,-22.21072,-57.30739,410,BR,Sao Carlos,Porto Murtinho
SSZL,-21.45794,-52.17179,994,BR,Fazenda Corrego Azul,Presidente Epitacio
SSZM,-17.83271,-57.55436,377,BO,Reserva Acurizal,Puerto Quijarro
SSZN,-25.18314,-50.92515,2451,BR,Prudentopolis,Prudentopolis
SSZO,-8.65662,-50.45977,804,BR,Santa Marta I,Conceicao do Araguaia
SSZP,-22.69213,-54.21699,1499,BR,Fazenda Santa Adriana,Navirai
SSZQ,-22.03344,-56.27231,1197,BR,Fazenda Panorama,Bela Vista
SSZR,-27.90931,-54.52575,984,BR,Santa Rosa,Santa Rosa
SSZS,-22.83204,-51.60896,1588,BR,Centenario Do Sul,Centenario do Sul
SSZT,-22.79937,-49.34308,2146,BR,Fazenda Sao Joao,Bernardino de Campos
SSZU,-19.49644,-53.04509,1099,BR,Fazenda Tres Marias,Paraiso das Aguas
SSZV,-12.06346,-51.53739,1066,BR,Fazenda Bordolandia,Sao Miguel do Araguaia
SSZW,-25.19208,-50.14992,2588,BR,Ponta Grossa,Ponta Grossa
SSZX,-19.521,-50.97371,1447,BR,Fazenda Lapa Do Lobo,Paranaiba
SSZY,-19.6672,-50.95316,1414,BR,Carneirinho Agroindustrial S. A.,Paranaiba
SSZZ,-17.71051,-54.41282,2024,BR,Fazenda Thaua,Coxim
SUAA,-34.78336,-56.2651,174,UY,Angel S Adami,La Paz
SUDU,-33.36939,-56.50462,305,UY,Santa Bernardina Intl,Santa Bernardina
SULO,-33.9593,-58.28992,33,UY,Carmelo,Carmelo
SULS,-34.85984,-55.11234,95,UY,Capitan Corbeta C A Curbelo Intl,Pan de Azucar
SUME,-33.24512,-58.07518,69,UY,R Detomasi Intl,Mercedes
SUMU,-34.84404,-56.03999,105,UY,Montevideo Carrasco Intl,Paso de Carrasco
SUPE,-34.91071,-54.9207,0,UY,Punta El Este,Maldonado
SUPU,-32.37008,-58.0633,177,UY,Paysandu,Paysandu
SUSO,-31.44405,-57.99054,187,AR,Nueva Hesperides Intl,Concordia
SUTR,-33.2008,-54.3554,338,UY,Treinta Y Tres,Treinta y Tres
SUVO,-31.7644,-54.62129,489,UY,Vichadero,Vichadero
SVAC,9.55558,-69.24556,741,VE,Oswaldo Guevara Mujica,Araure
SVAJ,8.81971,-65.89273,394,VE,Mata De Juajua,El Socorro
SVAN,9.43027,-64.47645,721,VE,Anaco,Anaco
SVAS,6.573,-66.8215,266,CO,Armando Schwarck,Puerto Carreno
SVAT,4.0577,-67.70449,298,VE,San Fernando De Atabapo,San Fernando de Atabapo
SVAX,9.99573,-72.58308,394,VE,Los Andes,Machiques
SVBC,10.12182,-64.70053,26,VE,General Jose Antonio Anzoategui Intl,Barcelona
SVBI,8.62016,-70.22184,666,VE,Barinas,Barinas
SVBK,9.26133,-70.23387,5085,VE,Bocono,Bocono
SVBL,10.18133,-67.5715,1450,VE,El Libertador Ab,Palo Negro
SVBM,10.04031,-69.37181,2042,VE,Barquisimeto Intl,Barquisimeto
SVBQ,10.00801,-71.08374,43,VE,Bachaquero,Bachaquero
SVBS,10.25298,-67.6615,1338,VE,Mariscal Sucre,El Limon
SVCB,8.11763,-63.54378,197,VE,Ciudad Bolivar,Ciudad Bolivar
SVCD,7.62744,-66.17159,141,VE,Caicara Del Orinoco,Maripa
SVCE,9.35174,-65.28507,203,VE,Apruna,Zaraza
SVCG,8.75662,-72.54136,98,VE,El Cubo,Casigua El Cubo
SVCJ,9.65481,-68.58034,512,VE,San Carlos,San Carlos
SVCL,8.92392,-67.4237,328,VE,Calabozo,Calabozo
SVCN,6.2223,-62.85336,1450,VE,Canaima,Guasipati
SVCO,10.17637,-70.07193,1437,VE,Carora,Carora
SVCP,10.66892,-63.26367,33,VE,General Jose Francisco Bermudez,Carupano
SVCR,11.41307,-69.69092,52,VE,Jose Leonardo Chirinos,Coro
SVCS,10.28724,-66.82531,2145,VE,Oscar Machado Zuloaga,Charallave
SVCU,10.44384,-64.14302,25,VE,Antonio Jose De Sucre,Cumana
SVCZ,9.36934,-66.93634,525,VE,Capitan Manuel Rios Guarico Airbase,Barbacoas
SVDP,4.72758,-60.97132,2579,VE,La Divina Pastora,Santa Elena de Uairen
SVDW,7.49074,-63.27713,879,VE,Ciudad Piar,Ciudad Bolivar
SVEB,8.67623,-72.33931,79,VE,El Guayabo,Casigua El Cubo
SVED,6.7152,-61.64473,318,VE,El Dorado,Guasipati
SVEN,9.03394,-72.2522,66,VE,Encontrados,Encontrados
SVEP,10.19526,-67.44943,1555,VE,El Palmar,Cagua
SVET,7.35046,-62.53785,794,VE,El Manteco,Guasipati
SVEZ,7.05846,-69.50194,295,VE,Elorza,Elorza
SVFM,10.48692,-66.85228,2739,VE,Caracas Generalisimo Francisco De Mira,Chacao
SVGC,9.7723,-72.48938,138,VE,La Gran China,Machiques
SVGD,7.20584,-70.76425,426,VE,Guasdualito,Guasdualito
SVGI,10.56641,-62.31765,42,VE,Guiria,Gueiria
SVGT,-7.42191,-61.93734,948,BR,Guasipati,Humaita
SVGU,9.02122,-69.76094,606,VE,Guanare,Guanare
SVHD,9.89861,-72.55417,207,VE,Hacienda El Calvario,Machiques
SVHG,10.46058,-66.09787,10,VE,Higuerote,Higuerote
SVHH,10.81,-69.64377,2460,VE,Churuguara,Churuguara
SVIC,4.33399,-61.73839,1575,VE,Icabaru,Santa Elena de Uairen
SVIE,10.79416,-63.98703,10,VE,Andres Miguel Salazar Marcano,Punta de Piedras
SVJC,11.77967,-70.16434,75,VE,Josefa Camejo,Punto Fijo
SVJM,9.90242,-67.38486,1404,VE,San Juan De Los Morros,San Juan de los Morros
SVKA,5.63721,-61.78576,3901,VE,Kavanayen,Santa Elena de Uairen
SVLF,8.23,-72.27106,323,VE,La Fria,La Fria
SVLM,9.49376,-62.90571,118,VE,Las Flores,Maturin
SVLO,11.80457,-66.19203,5,VE,La Orchila,Higuerote
SVMC,10.54592,-71.7341,235,VE,La Chinita Intl,San Francisco
SVMD,8.57829,-71.16752,5007,VE,Alberto Carnevalli,Merida
SVMG,10.90935,-63.98094,74,VE,Del Caribe Intl Gen Santiago Marino,San Juan Bautista
SVMI,10.60376,-67.01276,235,VE,Caracas Simon Bolivar Intl,Catia La Mar
SVMP,10.13176,-66.79415,574,VE,Metropolitano,Ocumare del Tuy
SVMT,9.74282,-63.16054,224,VE,Maturin,Maturin
SVMZ,7.55503,-69.14592,295,VE,Mantecal,Santa Catalina
SVNX,8.8262,-63.10151,272,VE,Morichal,Temblador
SVOE,8.74293,-69.91881,530,VE,Sabaneta,Sabaneta
SVOF,9.70231,-63.63035,803,VE,Santa Barbara De Monagas,Punta de Mata
SVOK,9.06106,-63.44949,485,VE,Oritupano,Aguasay
SVON,10.32539,-71.32961,164,VE,Oro Negro,La Plata
SVPA,5.61017,-67.61188,245,VE,Casique Aramare,Puerto Ayacucho
SVPC,10.48154,-68.08265,32,VE,General Bartolome Salom Intl,Puerto Cabello
SVPE,9.97694,-62.23679,6,VE,Pedernales,Pedernales
SVPM,7.79649,-72.20392,3314,VE,Paramillo,Tariba
SVPP,5.78883,-61.44881,4251,VE,Luepa,Santa Elena de Uairen
SVPQ,8.60289,-69.76178,404,VE,El Pardillero,Arauquita
SVPR,8.2845,-62.76869,472,VE,General Manuel Carlos Piar,Ciudad Guayana
SVPT,7.57247,-70.17842,347,VE,Palmarito,Maporal
SVQU,8.74958,-69.72733,427,VE,Santa Rosa De Guanare,Arauquita
SVRA,10.57382,-62.98974,33,VE,Rio De Agua,Yaguaraparo
SVRB,11.51111,-69.32006,39,VE,Puerto Cumarebo,Puerto Cumarebo
SVRX,9.84634,-72.55173,229,VE,Hacienda Rio Yaza,Machiques
SVSA,7.84901,-72.44187,1312,VE,San Antonio Del Tachira,San Antonio del Tachira
SVSB,7.80628,-71.17288,590,VE,Santa Barbara De Barinas,Santa Barbara
SVSE,4.55629,-61.15224,2939,VE,Santa Elena De Uairen,Santa Elena de Uairen
SVSN,8.87397,-66.84644,394,VE,Los Siete Samanes,Palmasola
SVSO,7.56992,-72.04806,1083,VE,Mayor Buenaventura Vivas,San Rafael del Pinal
SVSP,10.27329,-68.75925,761,VE,Sub Teniente Nestor Arias,Boraure
SVSR,7.88599,-67.45249,154,VE,San Fernando De Apure,San Fernando Apure
SVST,8.94192,-64.15923,837,VE,San Tome,San Jose de Guanipa
SVSZ,8.9866,-71.94315,32,VE,Santa Barbara Del Zulia,San Carlos del Zulia
SVTC,9.08578,-62.10115,105,VE,Tucupita,Tucupita
SVTK,7.10542,-69.79514,328,VE,La Trinidad De Arichuna,Elorza
SVTM,7.24434,-61.54142,344,VE,Tumeremo,Guasipati
SVUM,5.3349,-62.77176,1145,VE,Uriman,Santa Elena de Uairen
SVUP,7.9814,-62.33327,1056,VE,Upata,Upata
SVUQ,-5.22819,-61.76949,2821,BR,Uon-Quen,Manicore
SVVA,10.1504,-67.94203,1417,VE,Arturo Michelena Intl,Los Guayos
SVVG,8.62204,-71.68741,249,VE,Juan Pablo Perez Alfonso,El Vigia
SVVL,9.33185,-70.58696,1893,VE,Dr Antonio Nicolas Briceno,Valera
SVVP,9.21994,-66.00019,410,VE,Valle De La Pascua,Valle de La Pascua
SVWB,10.47942,-68.47827,49,VE,La Bananera,Farriar
SWAA,-14.54335,-50.59573,896,BR,Fazenda Ykarai,Mozarlandia
SWAB,-9.69582,-65.36758,443,BO,Abuna,Nueva Manoa
SWAC,-16.43989,-51.38998,1591,BR,Usina Caiapo,Ipora
SWAE,3.54142,-63.18264,1083,VE,Uaicas,Santa Elena de Uairen
SWAF,-16.48543,-54.66926,827,BR,Agroer Aviacao Agricola,Rondonopolis
SWAH,-10.14265,-60.65677,325,BR,Agropecuaria Floresta Sao Joaquim Ltda,Aripuana
SWAI,-5.60186,-48.10546,312,BR,Araguatins,Imperatriz
SWAJ,-33.21877,-53.26511,56,BR,Salso,Santa Vitoria do Palmar
SWAK,1.06363,-67.60382,492,VE,Assuncao Do Lcana,San Carlos de Rio Negro
SWAM,-23.6453,-49.15231,2166,BR,Fazenda Agropecuaria Gomes,Taquarituba
SWAN,-14.49744,-57.01803,1329,BR,Arenapolis,Arenapolis
SWAO,1.80259,-67.38736,335,VE,Anamoim,San Carlos de Rio Negro
SWAP,-15.33856,-57.31761,951,BR,Fazenda Apemag,Barra do Bugres
SWAQ,3.76546,-62.41235,689,VE,Erico,Santa Elena de Uairen
SWAR,-13.08809,-51.58553,968,BR,Fazenda Aruana,Sao Miguel do Araguaia
SWAT,-17.09075,-53.33659,2795,BR,Fazenda Cachoeira,Alto Araguaia
SWAU,-14.5267,-56.40411,850,BR,Alto Paraguai,Diamantino
SWAV,-14.0777,-57.45955,2037,BR,Fazenda Agua Verde,Arenapolis
SWAY,-15.72837,-51.83598,991,BR,Araguaiana,Araguaiana
SWAZ,0.40355,-69.30187,394,CO,Santo Atanazio,Mitu
SWBA,-18.12108,-49.04635,2844,BR,Buriti Alegre,Buriti Alegre
SWBB,-15.055,-57.18407,722,BR,Barra Do Bugres,Barra do Bugres
SWBC,-0.98195,-62.92494,112,BR,Barcelos,Barcelos
SWBF,-10.00592,-49.49702,741,BR,Fazenda Boa Fortuna,Palmas
SWBG,-15.20005,-59.3848,810,BR,Uniao Do Vale,Pontes e Lacerda
SWBH,-11.01515,-48.60374,869,BR,Brejinho De Nazare,Gurupi
SWBI,-2.79543,-57.06242,69,BR,Barreirinha,Barreirinha
SWBJ,-13.25641,-52.0441,1339,BR,Fazenda Ltarema,Sao Miguel do Araguaia
SWBL,-1.92006,-59.41602,564,BR,Balbina,Rio Preto da Eva
SWBN,-16.94868,-56.39433,377,BR,Fazenda Barreirinhos,Pocone
SWBO,-14.27473,-49.65335,1542,BR,Fazenda Sao Joao,Crixas
SWBQ,-13.72779,-59.71816,2067,BR,Barracao Queimado,Vilhena
SWBR,-4.40598,-59.60776,295,BR,Borba,Borba
SWBS,-11.01477,-68.73804,489,BR,Brasileia,Brasileia
SWBT,-10.37156,-55.82224,820,BR,Fazenda Beira Rio,Alta Floresta
SWBU,-10.21278,-55.08607,1214,BR,Fazenda Fartura Baixao Novo,Alta Floresta
SWBV,4.00529,-64.49861,2484,VE,Auaris,La Esmeralda
SWBW,-14.77187,-60.03422,892,BR,Agro Pousadas Do Guapore,Pontes e Lacerda
SWBX,-17.49083,-55.23304,650,BR,Fazenda Santo Antonio Do Paraiso,Coxim
SWBY,-18.05289,-49.70464,1820,BR,Fazenda Goiasa,Goiatuba
SWBZ,-12.6028,-55.76736,1155,BR,Jpo,Sinop
SWCA,-4.87781,-66.9016,355,BR,Carauari,Carauari
SWCB,-13.00889,-46.77998,2195,BR,Campos Belos,Campos Belos
SWCC,-13.6179,-60.60242,705,BR,Fazenda Curitiba,Vilhena
SWCD,-15.93714,-48.65105,3888,BR,Fazenda Santa Monica,Abadiania
SWCE,-16.21061,-55.40171,2310,BR,Fazenda Cedro,Jaciara
SWCF,-13.72456,-60.4824,673,BR,Fazenda Confap,Vilhena
SWCG,-18.49672,-51.30045,2060,BR,Fazenda Varjao Grande,Cacu
SWCH,-10.005,-57.06753,820,BR,Fazenda Charqueada Norte,Alta Floresta
SWCJ,-11.81311,-49.75196,699,BR,Coperjava,Gurupi
SWCK,-12.6804,-52.71979,984,BR,Fazenda Cocal,Sao Miguel do Araguaia
SWCL,-9.54702,-57.41919,669,BR,Chacara Santa Eulalia,Alta Floresta
SWCM,-13.99572,-52.9338,1378,BR,Fazenda Couto Magalhaes,Barra do Garcas
SWCN,-14.14503,-51.01981,784,BR,Fazenda Saudade,Mozarlandia
SWCO,-14.712,-51.21263,919,BR,Fazenda Continental,Mozarlandia
SWCP,-13.65054,-57.92777,1818,BR,Campo Novo Do Parecis,Nova Olimpia
SWCQ,-12.42779,-64.25212,555,BO,Costa Marques,San Ramon
SWCR,-17.83639,-57.16838,328,BO,Porto Caracara,Puerto Quijarro
SWCT,-17.36611,-56.789,334,BO,Complexo Tur. S. R. Pantanal Hoteis Lt,Puerto Quijarro
SWCU,-11.98,-49.91238,787,BR,Fazenda Canuana,Gurupi
SWCV,-15.49415,-60.08527,676,BR,Casalvasco,Pontes e Lacerda
SWCW,-13.76973,-47.43065,2625,BR,Cavalcante,Cavalcante
SWCX,-13.70354,-60.70219,1247,BR,Cabixi,Vilhena
SWCY,-12.8425,-56.97925,1004,BR,Fazenda Aparecida Do Norte,Arenapolis
SWCZ,-15.3412,-49.60832,1962,BR,Ceres,Ceres
SWDA,-14.94028,-52.17394,925,BR,Fazenda Duas Ancoras - Secao Sede,Araguaiana
SWDB,-15.58225,-52.21808,1086,BR,Fazenda Eldorado,Barra do Garcas
SWDC,-16.94257,-53.58007,2516,BR,Fazenda Arco-Iris,Alto Araguaia
SWDE,-12.8208,-50.33858,722,BR,Fazenda Piratininga,Sao Miguel do Araguaia
SWDF,-9.52248,-55.04416,1417,BR,Fazenda Braco Forte,Alta Floresta
SWDG,-21.7444,-49.17005,1509,BR,Fazenda Sao Jose,Borborema
SWDI,-11.73628,-49.33435,771,BR,Dois Irmaos,Gurupi
SWDJ,-14.85362,-52.03799,886,BR,Fazenda Duas Ancoras - Secao Jao,Araguaiana
SWDK,-13.01997,-61.17322,680,BR,Fazenda Dona Olga,Vilhena
SWDM,-14.37032,-56.40401,1476,BR,Diamantino,Diamantino
SWDN,-11.59639,-46.8536,2001,BR,Dianopolis,Taguatinga
SWDO,-14.81798,-56.42079,699,BR,Rosario Do Oeste,Rosario Oeste
SWDQ,-16.43508,-55.2743,1352,BR,Fazenda Saltos Do Poente,Jaciara
SWDS,-15.66174,-59.30918,846,BR,Fazenda Favo De Mel,Pontes e Lacerda
SWDT,-14.27705,-57.70236,2178,BR,Fazenda Pioneira,Nova Olimpia
SWDU,-11.03766,-53.11733,820,BR,Diauarum,Sinop
SWDV,-16.73647,-57.76886,361,BO,Descalvados,San Matias
SWDW,-13.12115,-56.16654,1342,BR,Divisao,Diamantino
SWDY,-14.75406,-50.38114,1175,BR,Fazenda Agua Fria,Mozarlandia
SWDZ,-15.28846,-58.53387,1181,BR,Fazenda Agua Limpa,Pontes e Lacerda
SWEB,-11.56305,-58.02928,951,BR,Fazenda Arauna,Vilhena
SWEC,-15.90154,-52.09663,1017,BR,Estancia Das Cascatas,Aragarcas
SWED,-7.75911,-49.12678,686,BR,Fazenda Eldorado,Conceicao do Araguaia
SWEE,-4.52714,-71.56512,98,PE,Estirao Do Equador,Caballococha
SWEF,-14.80227,-51.15367,899,BR,Fazenda Europa,Mozarlandia
SWEG,-16.83446,-55.67299,446,BR,Fazenda Duas Marias,Lucas
SWEH,-11.65978,-52.85286,1083,BR,Fazenda Agroplan,Sinop
SWEI,-6.62986,-69.88364,412,BR,Eirunepe,Eirunepe
SWEJ,-10.18284,-48.55052,988,BR,Associacao Tocantinense De Aviacao,Palmas
SWEK,-13.56969,-52.27196,1296,BR,Canarana,Mozarlandia
SWEL,-15.06278,-51.91754,853,BR,Fazenda Santa Eulalia,Araguaiana
SWEM,-14.62083,-54.00702,1837,BR,Emal - Empresa Mineracao Aripuana Ltda,Poxoreo
SWEN,-9.94073,-56.104,1017,BR,Estancia Recanto,Alta Floresta
SWEO,0.2111,-61.55283,262,BR,Itapara Sport Fishing,Barcelos
SWER,-15.47219,-56.0667,801,BR,Estancia Santana,Cuiaba
SWET,-13.31228,-58.79949,558,BR,Fazenda Encantado,Vilhena
SWEU,0.79836,-61.66142,266,BR,Ecotur Univini Park,Barcelos
SWEW,-15.83598,-58.63451,656,BO,Fazenda Felicidade,San Matias
SWEX,-16.84791,-54.46292,1145,BR,Fazenda Santa Escolastica,Rondonopolis
SWEY,-13.5364,-48.90543,1197,BR,Fazenda Santa Fe,Porangatu
SWEZ,-15.25733,-56.48286,666,BR,Fazenda Santa Rita De Cassia,Rosario Oeste
